"domain","year","hospital_name","region","service_line","sex","age_band","activity"
"community",2020,"Hospital two","North","Urology","Female","F.025-029",118951
"community",2020,"Hospital two","North","Urology","Female","G.030-034",155678
"community",2020,"Hospital two","North","Urology","Female","H.035-039",168155
"community",2020,"Hospital two","North","Urology","Female","I.040-044",193077
"community",2020,"Hospital two","North","Urology","Female","J.045-049",194592
"community",2020,"Hospital two","North","Urology","Female","K.050-054",265815
"community",2020,"Hospital two","North","Urology","Female","L.055-059",291655
"community",2020,"Hospital two","North","Urology","Female","M.060-064",350882
"community",2020,"Hospital two","North","Urology","Female","N.065-069",473007
"community",2020,"Hospital two","North","Urology","Female","O.070-074",581359
"community",2020,"Hospital two","North","Urology","Female","P.075-079",425130
"community",2020,"Hospital two","North","Urology","Female","Q.080-084",346212
"community",2020,"Hospital two","North","Urology","Female","R.085+",301236
"community",2020,"Hospital two","North","Urology","Male","A.000-004",126774
"community",2020,"Hospital two","North","Urology","Male","B.005-009",93459
"community",2020,"Hospital two","North","Urology","Male","C.010-014",98083
"community",2020,"Hospital two","North","Urology","Male","D.015-019",97273
"community",2020,"Hospital two","North","Urology","Male","E.020-024",91457
"community",2020,"Hospital two","North","Urology","Male","F.025-029",143370
"community",2020,"Hospital two","North","Urology","Male","G.030-034",151206
"community",2020,"Hospital two","North","Urology","Male","H.035-039",151956
"community",2020,"Hospital two","North","Urology","Male","I.040-044",169501
"community",2020,"Hospital two","North","Urology","Male","J.045-049",214239
"community",2020,"Hospital two","North","Urology","Male","K.050-054",303688
"community",2020,"Hospital two","North","Urology","Male","L.055-059",365847
"community",2020,"Hospital two","North","Urology","Male","M.060-064",354235
"community",2020,"Hospital two","North","Urology","Male","N.065-069",321686
"community",2020,"Hospital two","North","Urology","Male","O.070-074",509227
"community",2020,"Hospital two","North","Urology","Male","P.075-079",350983
"community",2020,"Hospital two","North","Urology","Male","Q.080-084",424586
"community",2020,"Hospital two","North","Urology","Male","R.085+",333503
"community",2020,"Hospital two","South","Cardiology","Female","A.000-004",100961
"community",2020,"Hospital two","South","Cardiology","Female","B.005-009",108941
"community",2020,"Hospital two","South","Cardiology","Female","C.010-014",102960
"community",2020,"Hospital two","South","Cardiology","Female","D.015-019",83632
"community",2020,"Hospital two","South","Cardiology","Female","E.020-024",78774
"community",2020,"Hospital two","South","Cardiology","Female","F.025-029",100342
"community",2020,"Hospital two","South","Cardiology","Female","G.030-034",125976
"community",2020,"Hospital two","South","Cardiology","Female","H.035-039",138069
"community",2020,"Hospital two","South","Cardiology","Female","I.040-044",165098
"community",2020,"Hospital two","South","Cardiology","Female","J.045-049",217456
"community",2020,"Hospital two","South","Cardiology","Female","K.050-054",298614
"community",2020,"Hospital two","South","Cardiology","Female","L.055-059",382498
"community",2020,"Hospital two","South","Cardiology","Female","M.060-064",431689
"community",2020,"Hospital two","South","Cardiology","Female","N.065-069",382228
"community",2020,"Hospital two","South","Cardiology","Female","O.070-074",430956
"community",2020,"Hospital two","South","Cardiology","Female","P.075-079",519518
"community",2020,"Hospital two","South","Cardiology","Female","Q.080-084",269460
"community",2020,"Hospital two","South","Cardiology","Female","R.085+",349056
"community",2020,"Hospital two","South","Cardiology","Male","A.000-004",106847
"community",2020,"Hospital two","South","Cardiology","Male","B.005-009",78116
"community",2020,"Hospital two","South","Cardiology","Male","C.010-014",85908
"community",2020,"Hospital two","South","Cardiology","Male","D.015-019",74291
"community",2020,"Hospital two","South","Cardiology","Male","E.020-024",117304
"community",2020,"Hospital two","South","Cardiology","Male","F.025-029",115556
"community",2020,"Hospital two","South","Cardiology","Male","G.030-034",137713
"community",2020,"Hospital two","South","Cardiology","Male","H.035-039",149942
"community",2020,"Hospital two","South","Cardiology","Male","I.040-044",160040
"community",2020,"Hospital two","South","Cardiology","Male","J.045-049",231867
"community",2020,"Hospital two","South","Cardiology","Male","K.050-054",258432
"community",2020,"Hospital two","South","Cardiology","Male","L.055-059",312999
"community",2020,"Hospital two","South","Cardiology","Male","M.060-064",345842
"community",2020,"Hospital two","South","Cardiology","Male","N.065-069",384862
"community",2020,"Hospital two","South","Cardiology","Male","O.070-074",410266
"community",2020,"Hospital two","South","Cardiology","Male","P.075-079",485405
"community",2020,"Hospital two","South","Cardiology","Male","Q.080-084",381080
"community",2020,"Hospital two","South","Cardiology","Male","R.085+",322624
"community",2020,"Hospital two","South","Dermatology","Female","A.000-004",123996
"community",2020,"Hospital two","South","Dermatology","Female","B.005-009",102168
"community",2020,"Hospital two","South","Dermatology","Female","C.010-014",118860
"community",2020,"Hospital two","South","Dermatology","Female","D.015-019",115243
"community",2020,"Hospital two","South","Dermatology","Female","E.020-024",119670
"community",2020,"Hospital two","South","Dermatology","Female","F.025-029",133542
"community",2020,"Hospital two","South","Dermatology","Female","G.030-034",153525
"community",2020,"Hospital two","South","Dermatology","Female","H.035-039",148092
"community",2020,"Hospital two","South","Dermatology","Female","I.040-044",216248
"community",2020,"Hospital two","South","Dermatology","Female","J.045-049",241201
"community",2020,"Hospital two","South","Dermatology","Female","K.050-054",331079
"community",2020,"Hospital two","South","Dermatology","Female","L.055-059",392442
"community",2020,"Hospital two","South","Dermatology","Female","M.060-064",432094
"community",2020,"Hospital two","South","Dermatology","Female","N.065-069",423933
"community",2020,"Hospital two","South","Dermatology","Female","O.070-074",656730
"community",2020,"Hospital two","South","Dermatology","Female","P.075-079",465391
"community",2020,"Hospital two","South","Dermatology","Female","Q.080-084",425828
"community",2020,"Hospital two","South","Dermatology","Female","R.085+",414778
"community",2020,"Hospital two","South","Dermatology","Male","A.000-004",134709
"community",2020,"Hospital two","South","Dermatology","Male","B.005-009",83936
"community",2020,"Hospital two","South","Dermatology","Male","C.010-014",126290
"community",2020,"Hospital two","South","Dermatology","Male","D.015-019",121074
"community",2020,"Hospital two","South","Dermatology","Male","E.020-024",103324
"community",2020,"Hospital two","South","Dermatology","Male","F.025-029",133619
"community",2020,"Hospital two","South","Dermatology","Male","G.030-034",154149
"community",2020,"Hospital two","South","Dermatology","Male","H.035-039",192689
"community",2020,"Hospital two","South","Dermatology","Male","I.040-044",218949
"community",2020,"Hospital two","South","Dermatology","Male","J.045-049",273708
"community",2020,"Hospital two","South","Dermatology","Male","K.050-054",348258
"community",2020,"Hospital two","South","Dermatology","Male","L.055-059",401812
"community",2020,"Hospital two","South","Dermatology","Male","M.060-064",408973
"community",2020,"Hospital two","South","Dermatology","Male","N.065-069",425085
"community",2020,"Hospital two","South","Dermatology","Male","O.070-074",507353
"community",2020,"Hospital two","South","Dermatology","Male","P.075-079",479618
"community",2020,"Hospital two","South","Dermatology","Male","Q.080-084",359415
"community",2020,"Hospital two","South","Dermatology","Male","R.085+",302568
"community",2020,"Hospital two","South","Diabetes","Female","A.000-004",38125
"community",2020,"Hospital two","South","Diabetes","Female","B.005-009",32585
"community",2020,"Hospital two","South","Diabetes","Female","C.010-014",45589
"community",2020,"Hospital two","South","Diabetes","Female","D.015-019",31218
"community",2020,"Hospital two","South","Diabetes","Female","E.020-024",37810
"community",2020,"Hospital two","South","Diabetes","Female","F.025-029",52079
"community",2020,"Hospital two","South","Diabetes","Female","G.030-034",58528
"community",2020,"Hospital two","South","Diabetes","Female","H.035-039",65567
"community",2020,"Hospital two","South","Diabetes","Female","I.040-044",71288
"community",2020,"Hospital two","South","Diabetes","Female","J.045-049",92038
"community",2020,"Hospital two","South","Diabetes","Female","K.050-054",147238
"community",2020,"Hospital two","South","Diabetes","Female","L.055-059",135972
"community",2020,"Hospital two","South","Diabetes","Female","M.060-064",150281
"community",2020,"Hospital two","South","Diabetes","Female","N.065-069",178827
"community",2020,"Hospital two","South","Diabetes","Female","O.070-074",222651
"community",2020,"Hospital two","South","Diabetes","Female","P.075-079",183092
"community",2020,"Hospital two","South","Diabetes","Female","Q.080-084",126169
"community",2020,"Hospital two","South","Diabetes","Female","R.085+",153452
"community",2020,"Hospital two","South","Diabetes","Male","A.000-004",43159
"community",2020,"Hospital two","South","Diabetes","Male","B.005-009",36684
"community",2020,"Hospital two","South","Diabetes","Male","C.010-014",47739
"community",2020,"Hospital two","South","Diabetes","Male","D.015-019",35260
"community",2020,"Hospital two","South","Diabetes","Male","E.020-024",31566
"community",2020,"Hospital two","South","Diabetes","Male","F.025-029",39263
"community",2020,"Hospital two","South","Diabetes","Male","G.030-034",57265
"community",2020,"Hospital two","South","Diabetes","Male","H.035-039",62468
"community",2020,"Hospital two","South","Diabetes","Male","I.040-044",71858
"community",2020,"Hospital two","South","Diabetes","Male","J.045-049",98063
"community",2020,"Hospital two","South","Diabetes","Male","K.050-054",123016
"community",2020,"Hospital two","South","Diabetes","Male","L.055-059",140963
"community",2020,"Hospital two","South","Diabetes","Male","M.060-064",125918
"community",2020,"Hospital two","South","Diabetes","Male","N.065-069",155317
"community",2020,"Hospital two","South","Diabetes","Male","O.070-074",220362
"community",2020,"Hospital two","South","Diabetes","Male","P.075-079",168994
"community",2020,"Hospital two","South","Diabetes","Male","Q.080-084",126161
"community",2020,"Hospital two","South","Diabetes","Male","R.085+",145188
"community",2020,"Hospital two","South","Respiratory","Female","A.000-004",24178
"community",2020,"Hospital two","South","Respiratory","Female","B.005-009",15052
"community",2020,"Hospital two","South","Respiratory","Female","C.010-014",22451
"community",2020,"Hospital two","South","Respiratory","Female","D.015-019",15560
"community",2020,"Hospital two","South","Respiratory","Female","E.020-024",20821
"community",2020,"Hospital two","South","Respiratory","Female","F.025-029",26930
"community",2020,"Hospital two","South","Respiratory","Female","G.030-034",29240
