"domain","year","hospital_name","region","service_line","sex","age_band","activity"
"acute",2020,"Hospital two","North","Rheumatology","Female","O.070-074",93677
"acute",2020,"Hospital two","North","Rheumatology","Female","P.075-079",87503
"acute",2020,"Hospital two","North","Rheumatology","Female","Q.080-084",90413
"acute",2020,"Hospital two","North","Rheumatology","Female","R.085+",59203
"acute",2020,"Hospital two","North","Rheumatology","Male","A.000-004",19376
"acute",2020,"Hospital two","North","Rheumatology","Male","B.005-009",19000
"acute",2020,"Hospital two","North","Rheumatology","Male","C.010-014",20662
"acute",2020,"Hospital two","North","Rheumatology","Male","D.015-019",18772
"acute",2020,"Hospital two","North","Rheumatology","Male","E.020-024",23076
"acute",2020,"Hospital two","North","Rheumatology","Male","F.025-029",20168
"acute",2020,"Hospital two","North","Rheumatology","Male","G.030-034",31754
"acute",2020,"Hospital two","North","Rheumatology","Male","H.035-039",35692
"acute",2020,"Hospital two","North","Rheumatology","Male","I.040-044",35281
"acute",2020,"Hospital two","North","Rheumatology","Male","J.045-049",43468
"acute",2020,"Hospital two","North","Rheumatology","Male","K.050-054",61216
"acute",2020,"Hospital two","North","Rheumatology","Male","L.055-059",73626
"acute",2020,"Hospital two","North","Rheumatology","Male","M.060-064",74120
"acute",2020,"Hospital two","North","Rheumatology","Male","N.065-069",71617
"acute",2020,"Hospital two","North","Rheumatology","Male","O.070-074",89835
"acute",2020,"Hospital two","North","Rheumatology","Male","P.075-079",82497
"acute",2020,"Hospital two","North","Rheumatology","Male","Q.080-084",70396
"acute",2020,"Hospital two","North","Rheumatology","Male","R.085+",71648
"acute",2020,"Hospital two","North","Urology","Female","A.000-004",24933
"acute",2020,"Hospital two","North","Urology","Female","B.005-009",15911
"acute",2020,"Hospital two","North","Urology","Female","C.010-014",17801
"acute",2020,"Hospital two","North","Urology","Female","D.015-019",21230
"acute",2020,"Hospital two","North","Urology","Female","E.020-024",17722
"acute",2020,"Hospital two","North","Urology","Female","F.025-029",23790
"acute",2020,"Hospital two","North","Urology","Female","G.030-034",31136
"acute",2020,"Hospital two","North","Urology","Female","H.035-039",33631
"acute",2020,"Hospital two","North","Urology","Female","I.040-044",38615
"acute",2020,"Hospital two","North","Urology","Female","J.045-049",38918
"acute",2020,"Hospital two","North","Urology","Female","K.050-054",53163
"acute",2020,"Hospital two","North","Urology","Female","L.055-059",58331
"acute",2020,"Hospital two","North","Urology","Female","M.060-064",70176
"acute",2020,"Hospital two","North","Urology","Female","N.065-069",94601
"acute",2020,"Hospital two","North","Urology","Female","O.070-074",116272
"acute",2020,"Hospital two","North","Urology","Female","P.075-079",85026
"acute",2020,"Hospital two","North","Urology","Female","Q.080-084",69242
"acute",2020,"Hospital two","North","Urology","Female","R.085+",60247
"acute",2020,"Hospital two","North","Urology","Male","A.000-004",25355
"acute",2020,"Hospital two","North","Urology","Male","B.005-009",18692
"acute",2020,"Hospital two","North","Urology","Male","C.010-014",19617
"acute",2020,"Hospital two","North","Urology","Male","D.015-019",19455
"acute",2020,"Hospital two","North","Urology","Male","E.020-024",18291
"acute",2020,"Hospital two","North","Urology","Male","F.025-029",28674
"acute",2020,"Hospital two","North","Urology","Male","G.030-034",30241
"acute",2020,"Hospital two","North","Urology","Male","H.035-039",30391
"acute",2020,"Hospital two","North","Urology","Male","I.040-044",33900
"acute",2020,"Hospital two","North","Urology","Male","J.045-049",42848
"acute",2020,"Hospital two","North","Urology","Male","K.050-054",60738
"acute",2020,"Hospital two","North","Urology","Male","L.055-059",73169
"acute",2020,"Hospital two","North","Urology","Male","M.060-064",70847
"acute",2020,"Hospital two","North","Urology","Male","N.065-069",64337
"acute",2020,"Hospital two","North","Urology","Male","O.070-074",101845
"acute",2020,"Hospital two","North","Urology","Male","P.075-079",70197
"acute",2020,"Hospital two","North","Urology","Male","Q.080-084",84917
"acute",2020,"Hospital two","North","Urology","Male","R.085+",66701
"acute",2020,"Hospital two","South","Cardiology","Female","A.000-004",20192
"acute",2020,"Hospital two","South","Cardiology","Female","B.005-009",21788
"acute",2020,"Hospital two","South","Cardiology","Female","C.010-014",20592
"acute",2020,"Hospital two","South","Cardiology","Female","D.015-019",16726
"acute",2020,"Hospital two","South","Cardiology","Female","E.020-024",15755
"acute",2020,"Hospital two","South","Cardiology","Female","F.025-029",20068
"acute",2020,"Hospital two","South","Cardiology","Female","G.030-034",25195
"acute",2020,"Hospital two","South","Cardiology","Female","H.035-039",27614
"acute",2020,"Hospital two","South","Cardiology","Female","I.040-044",33020
"acute",2020,"Hospital two","South","Cardiology","Female","J.045-049",43491
"acute",2020,"Hospital two","South","Cardiology","Female","K.050-054",59723
"acute",2020,"Hospital two","South","Cardiology","Female","L.055-059",76500
"acute",2020,"Hospital two","South","Cardiology","Female","M.060-064",86338
"acute",2020,"Hospital two","South","Cardiology","Female","N.065-069",76446
"acute",2020,"Hospital two","South","Cardiology","Female","O.070-074",86191
"acute",2020,"Hospital two","South","Cardiology","Female","P.075-079",103904
"acute",2020,"Hospital two","South","Cardiology","Female","Q.080-084",53892
"acute",2020,"Hospital two","South","Cardiology","Female","R.085+",69811
"acute",2020,"Hospital two","South","Cardiology","Male","A.000-004",21369
"acute",2020,"Hospital two","South","Cardiology","Male","B.005-009",15623
"acute",2020,"Hospital two","South","Cardiology","Male","C.010-014",17182
"acute",2020,"Hospital two","South","Cardiology","Male","D.015-019",14858
"acute",2020,"Hospital two","South","Cardiology","Male","E.020-024",23461
"acute",2020,"Hospital two","South","Cardiology","Male","F.025-029",23111
"acute",2020,"Hospital two","South","Cardiology","Male","G.030-034",27543
"acute",2020,"Hospital two","South","Cardiology","Male","H.035-039",29988
"acute",2020,"Hospital two","South","Cardiology","Male","I.040-044",32008
"acute",2020,"Hospital two","South","Cardiology","Male","J.045-049",46373
"acute",2020,"Hospital two","South","Cardiology","Male","K.050-054",51686
"acute",2020,"Hospital two","South","Cardiology","Male","L.055-059",62600
"acute",2020,"Hospital two","South","Cardiology","Male","M.060-064",69168
"acute",2020,"Hospital two","South","Cardiology","Male","N.065-069",76972
"acute",2020,"Hospital two","South","Cardiology","Male","O.070-074",82053
"acute",2020,"Hospital two","South","Cardiology","Male","P.075-079",97081
"acute",2020,"Hospital two","South","Cardiology","Male","Q.080-084",76216
"acute",2020,"Hospital two","South","Cardiology","Male","R.085+",64525
"acute",2020,"Hospital two","South","Dermatology","Female","A.000-004",24799
"acute",2020,"Hospital two","South","Dermatology","Female","B.005-009",20434
"acute",2020,"Hospital two","South","Dermatology","Female","C.010-014",23772
"acute",2020,"Hospital two","South","Dermatology","Female","D.015-019",23049
"acute",2020,"Hospital two","South","Dermatology","Female","E.020-024",23934
"acute",2020,"Hospital two","South","Dermatology","Female","F.025-029",26708
"acute",2020,"Hospital two","South","Dermatology","Female","G.030-034",30705
"acute",2020,"Hospital two","South","Dermatology","Female","H.035-039",29618
"acute",2020,"Hospital two","South","Dermatology","Female","I.040-044",43250
"acute",2020,"Hospital two","South","Dermatology","Female","J.045-049",48240
"acute",2020,"Hospital two","South","Dermatology","Female","K.050-054",66216
"acute",2020,"Hospital two","South","Dermatology","Female","L.055-059",78488
"acute",2020,"Hospital two","South","Dermatology","Female","M.060-064",86419
"acute",2020,"Hospital two","South","Dermatology","Female","N.065-069",84787
"acute",2020,"Hospital two","South","Dermatology","Female","O.070-074",131346
"acute",2020,"Hospital two","South","Dermatology","Female","P.075-079",93078
"acute",2020,"Hospital two","South","Dermatology","Female","Q.080-084",85166
"acute",2020,"Hospital two","South","Dermatology","Female","R.085+",82956
"acute",2020,"Hospital two","South","Dermatology","Male","A.000-004",26942
"acute",2020,"Hospital two","South","Dermatology","Male","B.005-009",16787
"acute",2020,"Hospital two","South","Dermatology","Male","C.010-014",25258
"acute",2020,"Hospital two","South","Dermatology","Male","D.015-019",24215
"acute",2020,"Hospital two","South","Dermatology","Male","E.020-024",20665
"acute",2020,"Hospital two","South","Dermatology","Male","F.025-029",26724
"acute",2020,"Hospital two","South","Dermatology","Male","G.030-034",30830
"acute",2020,"Hospital two","South","Dermatology","Male","H.035-039",38538
"acute",2020,"Hospital two","South","Dermatology","Male","I.040-044",43790
"acute",2020,"Hospital two","South","Dermatology","Male","J.045-049",54742
"acute",2020,"Hospital two","South","Dermatology","Male","K.050-054",69652
"acute",2020,"Hospital two","South","Dermatology","Male","L.055-059",80362
"acute",2020,"Hospital two","South","Dermatology","Male","M.060-064",81795
"acute",2020,"Hospital two","South","Dermatology","Male","N.065-069",85017
"acute",2020,"Hospital two","South","Dermatology","Male","O.070-074",101471
"acute",2020,"Hospital two","South","Dermatology","Male","P.075-079",95924
"acute",2020,"Hospital two","South","Dermatology","Male","Q.080-084",71883
"acute",2020,"Hospital two","South","Dermatology","Male","R.085+",60514
"acute",2020,"Hospital two","South","Diabetes","Female","A.000-004",7625
"acute",2020,"Hospital two","South","Diabetes","Female","B.005-009",6517
"acute",2020,"Hospital two","South","Diabetes","Female","C.010-014",9118
"acute",2020,"Hospital two","South","Diabetes","Female","D.015-019",6244
"acute",2020,"Hospital two","South","Diabetes","Female","E.020-024",7562
"acute",2020,"Hospital two","South","Diabetes","Female","F.025-029",10416
"acute",2020,"Hospital two","South","Diabetes","Female","G.030-034",11706
"acute",2020,"Hospital two","South","Diabetes","Female","H.035-039",13113
"acute",2020,"Hospital two","South","Diabetes","Female","I.040-044",14258
"acute",2020,"Hospital two","South","Diabetes","Female","J.045-049",18408
"acute",2020,"Hospital two","South","Diabetes","Female","K.050-054",29448
"acute",2020,"Hospital two","South","Diabetes","Female","L.055-059",27194
"acute",2020,"Hospital two","South","Diabetes","Female","M.060-064",30056
"acute",2020,"Hospital two","South","Diabetes","Female","N.065-069",35765
"acute",2020,"Hospital two","South","Diabetes","Female","O.070-074",44530
"acute",2020,"Hospital two","South","Diabetes","Female","P.075-079",36618
"acute",2020,"Hospital two","South","Diabetes","Female","Q.080-084",25234
"acute",2020,"Hospital two","South","Diabetes","Female","R.085+",30690
"acute",2020,"Hospital two","South","Diabetes","Male","A.000-004",8632
"acute",2020,"Hospital two","South","Diabetes","Male","B.005-009",7337
"acute",2020,"Hospital two","South","Diabetes","Male","C.010-014",9548
"acute",2020,"Hospital two","South","Diabetes","Male","D.015-019",7052
"acute",2020,"Hospital two","South","Diabetes","Male","E.020-024",6313
"acute",2020,"Hospital two","South","Diabetes","Male","F.025-029",7853
"acute",2020,"Hospital two","South","Diabetes","Male","G.030-034",11453
"acute",2020,"Hospital two","South","Diabetes","Male","H.035-039",12494
"acute",2020,"Hospital two","South","Diabetes","Male","I.040-044",14372
"acute",2020,"Hospital two","South","Diabetes","Male","J.045-049",19613
"acute",2020,"Hospital two","South","Diabetes","Male","K.050-054",24603
"acute",2020,"Hospital two","South","Diabetes","Male","L.055-059",28193
"acute",2020,"Hospital two","South","Diabetes","Male","M.060-064",25184
"acute",2020,"Hospital two","South","Diabetes","Male","N.065-069",31063
"acute",2020,"Hospital two","South","Diabetes","Male","O.070-074",44072
"acute",2020,"Hospital two","South","Diabetes","Male","P.075-079",33799
"acute",2020,"Hospital two","South","Diabetes","Male","Q.080-084",25232
"acute",2020,"Hospital two","South","Diabetes","Male","R.085+",29038
"acute",2020,"Hospital two","South","Respiratory","Female","A.000-004",4836
"acute",2020,"Hospital two","South","Respiratory","Female","B.005-009",3010
"acute",2020,"Hospital two","South","Respiratory","Female","C.010-014",4490
"acute",2020,"Hospital two","South","Respiratory","Female","D.015-019",3112
"acute",2020,"Hospital two","South","Respiratory","Female","E.020-024",4164
"acute",2020,"Hospital two","South","Respiratory","Female","F.025-029",5386
"acute",2020,"Hospital two","South","Respiratory","Female","G.030-034",5848
"acute",2020,"Hospital two","South","Respiratory","Female","H.035-039",5621
"acute",2020,"Hospital two","South","Respiratory","Female","I.040-044",6684
"acute",2020,"Hospital two","South","Respiratory","Female","J.045-049",8382
"acute",2020,"Hospital two","South","Respiratory","Female","K.050-054",13136
"acute",2020,"Hospital two","South","Respiratory","Female","L.055-059",13555
"acute",2020,"Hospital two","South","Respiratory","Female","M.060-064",13033
"acute",2020,"Hospital two","South","Respiratory","Female","N.065-069",17027
"acute",2020,"Hospital two","South","Respiratory","Female","O.070-074",20489
"acute",2020,"Hospital two","South","Respiratory","Female","P.075-079",17710
"acute",2020,"Hospital two","South","Respiratory","Female","Q.080-084",14488
"acute",2020,"Hospital two","South","Respiratory","Female","R.085+",14733
"acute",2020,"Hospital two","South","Respiratory","Male","A.000-004",4379
"acute",2020,"Hospital two","South","Respiratory","Male","B.005-009",4041
"acute",2020,"Hospital two","South","Respiratory","Male","C.010-014",4087
"acute",2020,"Hospital two","South","Respiratory","Male","D.015-019",4391
"acute",2020,"Hospital two","South","Respiratory","Male","E.020-024",3640
"acute",2020,"Hospital two","South","Respiratory","Male","F.025-029",5264
"acute",2020,"Hospital two","South","Respiratory","Male","G.030-034",5379
"acute",2020,"Hospital two","South","Respiratory","Male","H.035-039",5978
"acute",2020,"Hospital two","South","Respiratory","Male","I.040-044",7707
"acute",2020,"Hospital two","South","Respiratory","Male","J.045-049",9240
